Country Name,Date (Year),Region,Subregion,"Community health workers (per 1,000 people)",ARI treatment (% of children under 5 taken to a health provider),Current health expenditure per capita (current US$),"Hospital beds (per 1,000 people)","Nurses and midwives (per 1,000 people)","Physicians (per 1,000 people)","Specialist surgical workforce (per 100,000 population)","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","Incidence of malaria (per 1,000 population at risk)","Cause of death, by non-communicable diseases (% of total)",Diabetes prevalence (% of population ages 20 to 79),"Fertility rate, total (births per woman)","Immunization, measles (% of children ages 12-23 months)","Life expectancy at birth, total (years)",Low-birthweight babies (% of births),Population growth (annual %),Pregnant women receiving prenatal care (%),Risk of catastrophic expenditure for surgical care (% of people at risk),"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)"
Estonia,1/1/16,Europe,Northern Europe,,,,,6.4526,,,,,,,,,,,,,,
Estonia,1/1/17,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/18,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/19,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/10,Europe,Northern Europe,,,,,,3.2422,,,,,,,,,,,,,
Estonia,1/1/11,Europe,Northern Europe,,,,,,3.2912,,,,,,,,,,,,,
Estonia,1/1/12,Europe,Northern Europe,,,,,,3.278,,,,,,,,,,,,,
Estonia,1/1/13,Europe,Northern Europe,,,,,,3.3255,,,,,,,,,,,,,
Estonia,1/1/14,Europe,Northern Europe,,,,,,3.3101,,,,,,,,,,,,,
Estonia,1/1/15,Europe,Northern Europe,,,,,,3.4152,,,,,,,,,,,,,
Estonia,1/1/16,Europe,Northern Europe,,,,,,3.4651,,,,,,,,,,,,,
Estonia,1/1/17,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/18,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/19,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/10,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/11,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/12,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/13,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/14,Europe,Northern Europe,,,,,,,126.56,,,,,,,,,,,,
Estonia,1/1/15,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/16,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/17,Europe,Northern Europe,,,,,,,64.98,,,,,,,,,,,,
Estonia,1/1/18,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/19,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/10,Europe,Northern Europe,,,,,,,,2,,,,,,,,,,,
Estonia,1/1/11,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/12,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/13,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/14,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/15,Europe,Northern Europe,,,,,,,,2.8,,,,,,,,,,,
Estonia,1/1/16,Europe,Northern Europe,,,,,,,,2.8,,,,,,,,,,,
Estonia,1/1/17,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/18,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/19,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/10,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/11,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/12,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/13,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/14,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/15,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/16,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/17,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/18,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/19,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/10,Europe,Northern Europe,,,,,,,,,,92.1,,,,,,,,,
Estonia,1/1/11,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/12,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/13,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/14,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/15,Europe,Northern Europe,,,,,,,,,,92.9,,,,,,,,,
Estonia,1/1/16,Europe,Northern Europe,,,,,,,,,,92.7,,,,,,,,,
Estonia,1/1/17,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/18,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/19,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/10,Europe,Northern Europe,,,,,,,,,,,7.6,,,,,,,,
Estonia,1/1/11,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/12,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/13,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/14,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/15,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/16,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/17,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/18,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/19,Europe,Northern Europe,,,,,,,,,,,4.2,,,,,,,,
Estonia,1/1/10,Europe,Northern Europe,,,,,,,,,,,,1.72,,,,,,,
Estonia,1/1/11,Europe,Northern Europe,,,,,,,,,,,,1.61,,,,,,,
Estonia,1/1/12,Europe,Northern Europe,,,,,,,,,,,,1.56,,,,,,,
Estonia,1/1/13,Europe,Northern Europe,,,,,,,,,,,,1.52,,,,,,,
Estonia,1/1/14,Europe,Northern Europe,,,,,,,,,,,,1.54,,,,,,,
Estonia,1/1/15,Europe,Northern Europe,,,,,,,,,,,,1.58,,,,,,,
Estonia,1/1/16,Europe,Northern Europe,,,,,,,,,,,,1.6,,,,,,,
Estonia,1/1/17,Europe,Northern Europe,,,,,,,,,,,,1.6,,,,,,,
Estonia,1/1/18,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/19,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/10,Europe,Northern Europe,,,,,,,,,,,,,95,,,,,,
Estonia,1/1/11,Europe,Northern Europe,,,,,,,,,,,,,94,,,,,,
Estonia,1/1/12,Europe,Northern Europe,,,,,,,,,,,,,94,,,,,,
Estonia,1/1/13,Europe,Northern Europe,,,,,,,,,,,,,94,,,,,,
Estonia,1/1/14,Europe,Northern Europe,,,,,,,,,,,,,93,,,,,,
Estonia,1/1/15,Europe,Northern Europe,,,,,,,,,,,,,93,,,,,,
Estonia,1/1/16,Europe,Northern Europe,,,,,,,,,,,,,93,,,,,,
Estonia,1/1/17,Europe,Northern Europe,,,,,,,,,,,,,93,,,,,,
Estonia,1/1/18,Europe,Northern Europe,,,,,,,,,,,,,87,,,,,,
Estonia,1/1/19,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/10,Europe,Northern Europe,,,,,,,,,,,,,,75.42926829,,,,,
Estonia,1/1/11,Europe,Northern Europe,,,,,,,,,,,,,,76.22926829,,,,,
Estonia,1/1/12,Europe,Northern Europe,,,,,,,,,,,,,,76.32682927,,,,,
Estonia,1/1/13,Europe,Northern Europe,,,,,,,,,,,,,,77.14146341,,,,,
Estonia,1/1/14,Europe,Northern Europe,,,,,,,,,,,,,,77.03414634,,,,,
Estonia,1/1/15,Europe,Northern Europe,,,,,,,,,,,,,,77.5902439,,,,,
Estonia,1/1/16,Europe,Northern Europe,,,,,,,,,,,,,,77.64146341,,,,,
Estonia,1/1/17,Europe,Northern Europe,,,,,,,,,,,,,,77.64146341,,,,,
Estonia,1/1/18,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/19,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/10,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/11,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/12,Europe,Northern Europe,,,,,,,,,,,,,,,4.6,,,,
Estonia,1/1/13,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/14,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/15,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/16,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/17,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/18,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/19,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/10,Europe,Northern Europe,,,,,,,,,,,,,,,,-0.228057969,,,
Estonia,1/1/11,Europe,Northern Europe,,,,,,,,,,,,,,,,-0.303582824,,,
Estonia,1/1/12,Europe,Northern Europe,,,,,,,,,,,,,,,,-0.357944411,,,
Estonia,1/1/13,Europe,Northern Europe,,,,,,,,,,,,,,,,-0.355891803,,,
Estonia,1/1/14,Europe,Northern Europe,,,,,,,,,,,,,,,,-0.262256175,,,
Estonia,1/1/15,Europe,Northern Europe,,,,,,,,,,,,,,,,0.06555253,,,
Estonia,1/1/16,Europe,Northern Europe,,,,,,,,,,,,,,,,0.029112226,,,
Estonia,1/1/17,Europe,Northern Europe,,,,,,,,,,,,,,,,0.121070631,,,
Estonia,1/1/18,Europe,Northern Europe,,,,,,,,,,,,,,,,0.26532574,,,
Estonia,1/1/19,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/10,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/11,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/12,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/13,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/14,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/15,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/16,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/17,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/18,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/19,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/10,Europe,Northern Europe,,,,,,,,,,,,,,,,,,86.9,
Estonia,1/1/11,Europe,Northern Europe,,,,,,,,,,,,,,,,,,83.4,
Estonia,1/1/12,Europe,Northern Europe,,,,,,,,,,,,,,,,,,81.7,
Estonia,1/1/13,Europe,Northern Europe,,,,,,,,,,,,,,,,,,82.2,
Estonia,1/1/14,Europe,Northern Europe,,,,,,,,,,,,,,,,,,82.1,
Estonia,1/1/15,Europe,Northern Europe,,,,,,,,,,,,,,,,,,79.4,
Estonia,1/1/16,Europe,Northern Europe,,,,,,,,,,,,,,,,,,79.4,
Estonia,1/1/17,Europe,Northern Europe,,,,,,,,,,,,,,,,,,79.6,
Estonia,1/1/18,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/19,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/10,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,12.4
Estonia,1/1/11,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/12,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/13,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/14,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/15,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/16,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,11.6
Estonia,1/1/17,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/18,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Estonia,1/1/19,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Faroe Islands,1/1/10,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Faroe Islands,1/1/11,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Faroe Islands,1/1/12,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Faroe Islands,1/1/13,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Faroe Islands,1/1/14,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Faroe Islands,1/1/15,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Faroe Islands,1/1/16,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Faroe Islands,1/1/17,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Faroe Islands,1/1/18,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Faroe Islands,1/1/19,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Faroe Islands,1/1/10,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Faroe Islands,1/1/11,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Faroe Islands,1/1/12,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Faroe Islands,1/1/13,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Faroe Islands,1/1/14,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Faroe Islands,1/1/15,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Faroe Islands,1/1/16,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Faroe Islands,1/1/17,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Faroe Islands,1/1/18,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Faroe Islands,1/1/19,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Faroe Islands,1/1/10,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Faroe Islands,1/1/11,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Faroe Islands,1/1/12,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
Faroe Islands,1/1/13,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,
